timestamp,open_at,open,high,low,close,volume,available_at
2018-01-02T16:00:00,2018-01-02T09:30:00,159.8633612214373,161.96708948622225,159.8005268544934,161.9034532601733,62954712.56994146,2018-01-02T16:00:00
2018-01-03T16:00:00,2018-01-03T09:30:00,162.2437427286757,162.51734597204668,160.92070806852706,161.19253859107286,61251764.624916464,2018-01-03T16:00:00
2018-01-04T16:00:00,2018-01-04T09:30:00,161.4778026826395,163.49448858567223,160.69876275215697,162.70950637493272,76802129.82999954,2018-01-04T16:00:00
2018-01-05T16:00:00,2018-01-05T09:30:00,162.97799463040602,163.03602624188403,161.71507951938315,161.7726819549037,63615341.004328184,2018-01-05T16:00:00
2018-01-08T16:00:00,2018-01-08T09:30:00,162.0017284977935,162.21917387293678,161.9644477090672,162.18185163321724,73010102.96098481,2018-01-08T16:00:00
2018-01-09T16:00:00,2018-01-09T09:30:00,162.2704449922777,164.28694997181682,161.50270384509255,163.51332843918385,90766471.54363278,2018-01-09T16:00:00
2018-01-10T16:00:00,2018-01-10T09:30:00,164.17035631988415,165.357888475674,163.26047251898265,164.44647434176431,81841276.42557792,2018-01-10T16:00:00
2018-01-11T16:00:00,2018-01-11T09:30:00,164.3792136814897,165.02778812142765,163.81058998141347,164.45888880764076,54534148.042551085,2018-01-11T16:00:00
2018-01-12T16:00:00,2018-01-12T09:30:00,164.68146920660146,165.45767978201576,164.34657911844235,165.12189406231127,58418466.57282488,2018-01-12T16:00:00
2018-01-15T16:00:00,2018-01-15T09:30:00,164.8815932322901,166.60588762409756,164.2261251282177,165.94618734666923,68194756.15424667,2018-01-15T16:00:00
2018-01-16T16:00:00,2018-01-16T09:30:00,166.18610113913323,168.90377072096229,165.33086590782122,168.0390000087497,72391443.06933694,2018-01-16T16:00:00
2018-01-17T16:00:00,2018-01-17T09:30:00,168.08838226766298,168.09980633830423,165.74489704795653,165.75616261006934,61126074.67529329,2018-01-17T16:00:00
2018-01-18T16:00:00,2018-01-18T09:30:00,165.71654997425014,167.25269879335994,164.4414949422226,165.97565019436814,63741098.24010948,2018-01-18T16:00:00
2018-01-19T16:00:00,2018-01-19T09:30:00,165.87466120584634,165.9682578462437,164.48472041606004,164.57758516673587,75617602.10650863,2018-01-19T16:00:00
2018-01-22T16:00:00,2018-01-22T09:30:00,164.60558599182767,165.366786758801,163.92878535660714,164.68964052073704,72468204.89072008,2018-01-22T16:00:00
2018-01-23T16:00:00,2018-01-23T09:30:00,164.82702535219755,167.34166570941025,164.67569338508756,167.18816591790574,86578373.2037082,2018-01-23T16:00:00
2018-01-24T16:00:00,2018-01-24T09:30:00,166.89184695672694,168.35870748163438,166.8720590794286,168.3387480495129,86261488.44954315,2018-01-24T16:00:00
