timestamp,open_at,open,high,low,close,volume,available_at
2023-01-03T16:00:00,2023-01-03T09:30:00,100.11258017751415,101.31800767761933,100.0764831086548,100.8294970547186,1059468.1940336197,2023-01-03T16:00:00
2023-01-04T16:00:00,2023-01-04T09:30:00,100.72274156564241,100.78745843802031,99.82097227940294,100.12325502536714,1226101.831336414,2023-01-04T16:00:00
2023-01-05T16:00:00,2023-01-05T09:30:00,99.89101900645994,100.31599437883207,99.79725097523158,100.16042588477465,1068026.0330522903,2023-01-05T16:00:00
2023-01-06T16:00:00,2023-01-06T09:30:00,100.32601136015782,101.90383119162061,100.1855977965355,101.46995916673737,1276876.0702950219,2023-01-06T16:00:00
2023-01-09T16:00:00,2023-01-09T09:30:00,101.38180968404909,101.38841115905635,100.64407723744927,101.33812948818743,1155544.518866783,2023-01-09T16:00:00
2023-01-10T16:00:00,2023-01-10T09:30:00,100.80517709937298,102.03849279724628,100.79678561822361,101.93933662617013,1190168.3142725907,2023-01-10T16:00:00
2023-01-11T16:00:00,2023-01-11T09:30:00,101.89743802346769,102.3898659378947,101.39971650013695,101.53412221119689,1180878.0837039456,2023-01-11T16:00:00
2023-01-12T16:00:00,2023-01-12T09:30:00,101.51924750450544,101.63839727899634,101.28992072672688,101.58080389450747,1026162.792714844,2023-01-12T16:00:00
2023-01-13T16:00:00,2023-01-13T09:30:00,101.69294959697343,101.8169207605166,101.14479142765362,101.14598838014271,1182136.4034694787,2023-01-13T16:00:00
2023-01-17T16:00:00,2023-01-17T09:30:00,100.95425132222559,101.72856126799715,100.9231870635916,101.1767139297815,958391.4645869124,2023-01-17T16:00:00
2023-01-18T16:00:00,2023-01-18T09:30:00,101.33258813489076,101.6299631797575,100.10618562253192,100.1448331285305,1220816.9763341604,2023-01-18T16:00:00
2023-01-19T16:00:00,2023-01-19T09:30:00,100.2175775773271,100.87968253840707,100.1016281383244,100.51307638949856,1112728.7877066392,2023-01-19T16:00:00
2023-01-20T16:00:00,2023-01-20T09:30:00,100.63105591690324,101.94213177362245,100.5781292399359,101.66145317086452,1127206.320196796,2023-01-20T16:00:00
2023-01-23T16:00:00,2023-01-23T09:30:00,101.53019675196228,102.80744184153737,101.45510512135957,102.53497531579396,1275818.6985993083,2023-01-23T16:00:00
2023-01-24T16:00:00,2023-01-24T09:30:00,102.52051875199052,104.03053669254136,102.38332571348842,103.67879554669597,1166409.3269167582,2023-01-24T16:00:00
2023-01-25T16:00:00,2023-01-25T09:30:00,103.51574718998639,104.56985211833145,103.44607603088497,104.0449207075594,1054681.86699,2023-01-25T16:00:00
2023-01-26T16:00:00,2023-01-26T09:30:00,104.15578808161189,104.63164872806661,104.07883060260102,104.26668094806494,1068703.3160260573,2023-01-26T16:00:00
2023-01-27T16:00:00,2023-01-27T09:30:00,104.31275741529153,104.88806620748794,103.68829191153569,103.72602510333539,1143570.7170765458,2023-01-27T16:00:00
2023-01-30T16:00:00,2023-01-30T09:30:00,103.74175933462455,103.95440557052096,102.73826547449691,103.14575370173822,1213205.531210209,2023-01-30T16:00:00
2023-01-31T16:00:00,2023-01-31T09:30:00,102.99582178763876,104.6296434819585,102.48171934604194,104.39767242315709,1170288.4179823261,2023-01-31T16:00:00
2023-02-01T16:00:00,2023-02-01T09:30:00,104.15977144295849,104.43878238863101,103.92355611327788,103.9501833388422,1219931.8864348938,2023-02-01T16:00:00
2023-02-02T16:00:00,2023-02-02T09:30:00,103.81121962478888,104.71310825804447,103.732514376417,104.52772766410823,1110853.2020082185,2023-02-02T16:00:00
2023-02-03T16:00:00,2023-02-03T09:30:00,104.66629859285207,106.16306882774313,104.51814375838359,105.92245462200069,1117753.025016823,2023-02-03T16:00:00
2023-02-06T16:00:00,2023-02-06T09:30:00,105.92271745397954,107.25416401614851,105.87804376305654,107.15460902178673,1286238.581561182,2023-02-06T16:00:00
2023-02-07T16:00:00,2023-02-07T09:30:00,107.36358328264649,107.63550609424013,106.70529635533593,107.62781430535917,1053388.4424671163,2023-02-07T16:00:00
2023-02-08T16:00:00,2023-02-08T09:30:00,107.56212369286797,107.69742436521156,107.19463278548169,107.51574352505094,1133367.0210664137,2023-02-08T16:00:00
2023-02-09T16:00:00,2023-02-09T09:30:00,107.46154176272121,108.55179050920243,107.32225662293783,108.5253900881566,1124467.7465196312,2023-02-09T16:00:00
2023-02-10T16:00:00,2023-02-10T09:30:00,108.32439867912869,108.54824613399873,106.70149447729581,106.91969702625288,1256923.4394361335,2023-02-10T16:00:00
2023-02-13T16:00:00,2023-02-13T09:30:00,106.61449810567346,106.73546084059824,105.40314558216012,105.96695131566626,1149208.6799907093,2023-02-13T16:00:00
2023-02-14T16:00:00,2023-02-14T09:30:00,106.10843840202679,106.2791360433943,105.13229716340427,105.15370065287881,1146714.427841817,2023-02-14T16:00:00
2023-02-15T16:00:00,2023-02-15T09:30:00,105.34414475787105,106.96449043402461,105.26855426115367,106.7355257445273,1238358.0226612557,2023-02-15T16:00:00
2023-02-16T16:00:00,2023-02-16T09:30:00,106.70162329166683,107.12366236554227,106.68642759283524,106.89076351922591,972734.0020076697,2023-02-16T16:00:00
2023-02-17T16:00:00,2023-02-17T09:30:00,106.95836569425076,107.28206351815524,106.82995163759786,106.93785200928265,1117952.9206562403,2023-02-17T16:00:00
2023-02-21T16:00:00,2023-02-21T09:30:00,107.08707999111546,107.9615424942607,106.99080934633194,107.74297795549776,1142896.9256057418,2023-02-21T16:00:00
2023-02-22T16:00:00,2023-02-22T09:30:00,107.69140292903187,107.8340253991515,107.58836775786979,107.69377464723563,1133291.79073719,2023-02-22T16:00:00
2023-02-23T16:00:00,2023-02-23T09:30:00,107.74681569863365,108.9220695084911,107.50143375618036,108.7670880323125,1259473.1306367822,2023-02-23T16:00:00
2023-02-24T16:00:00,2023-02-24T09:30:00,108.98932640196863,109.64218085531537,108.89180595382176,109.5406347115474,1112712.1632664977,2023-02-24T16:00:00
2023-02-27T16:00:00,2023-02-27T09:30:00,109.36021798260627,109.80110044701289,109.31753738770638,109.6481272661841,1131901.918470159,2023-02-27T16:00:00
2023-02-28T16:00:00,2023-02-28T09:30:00,109.7511474564758,109.84451321291235,109.14252271656805,109.19818277740069,1096326.8648959098,2023-02-28T16:00:00
2023-03-01T16:00:00,2023-03-01T09:30:00,109.29745428567684,109.7635604394604,109.01286523114348,109.01986956163462,1062171.7500491065,2023-03-01T16:00:00
2023-03-02T16:00:00,2023-03-02T09:30:00,109.0471848596289,109.18147815213791,108.4104706971842,108.42559219982704,1216214.930656134,2023-03-02T16:00:00
2023-03-03T16:00:00,2023-03-03T09:30:00,108.15609481652793,108.8559359587495,107.50378684504696,108.77864031522076,1221105.329231673,2023-03-03T16:00:00
2023-03-06T16:00:00,2023-03-06T09:30:00,108.65501692284715,108.76266855501709,107.69314480936549,108.19777856837564,1149141.3717481955,2023-03-06T16:00:00
2023-03-07T16:00:00,2023-03-07T09:30:00,108.16372079185302,109.04390092598595,107.87999175252062,108.85442703792151,1171137.9566628258,2023-03-07T16:00:00
2023-03-08T16:00:00,2023-03-08T09:30:00,108.83688314388918,108.90887588480582,108.14553427067544,108.47641878250083,1101536.5549829034,2023-03-08T16:00:00
2023-03-09T16:00:00,2023-03-09T09:30:00,108.60016691181211,108.76646837911032,108.2634257975256,108.72795954090527,951993.2213191788,2023-03-09T16:00:00
2023-03-10T16:00:00,2023-03-10T09:30:00,109.10547469423615,109.29823526869687,108.56395242409337,108.9207300938292,1104538.8569221743,2023-03-10T16:00:00
2023-03-13T16:00:00,2023-03-13T09:30:00,108.82451736905973,109.04134385866008,108.48127633036238,108.71218621823513,979711.6495540588,2023-03-13T16:00:00
2023-03-14T16:00:00,2023-03-14T09:30:00,108.6045107150703,108.98187174937824,108.41443854979613,108.89996196847895,982325.7666059928,2023-03-14T16:00:00
2023-03-15T16:00:00,2023-03-15T09:30:00,109.07168743794783,109.11799316892979,107.3778910624155,107.6469327594368,1189494.8895074464,2023-03-15T16:00:00
2023-03-16T16:00:00,2023-03-16T09:30:00,107.66544175952579,108.04577386430067,107.38516233511625,107.75818608844297,1057620.8455694248,2023-03-16T16:00:00
2023-03-17T16:00:00,2023-03-17T09:30:00,107.70344183425576,108.3727796143557,107.34896573695345,108.30534619744108,1181955.8780304885,2023-03-17T16:00:00
2023-03-20T16:00:00,2023-03-20T09:30:00,108.0770316905564,108.1514554338873,106.57726208515845,106.74405658891177,1272609.6671407614,2023-03-20T16:00:00
